AddressID,CustomerID,AddressLine1,City,State,PinCode,AddressType
TN-20395,CUST-09215,"78
Boase_Chowk
Pali_333144",Pali,Rajasthan,333144.0,Shipping
UP-20396,CUST-18549,"44/416,_Aurora_Path,_Sambhal_534233",Sambhal,Uttar_Pradesh,534233.0,Billing
KA-20397,CUST-08186,"18/24,_Garg_Street
Hosur-926642",Hosur,Tamil_Nadu,926642.0,"Billing,_Shipping"
AP-20398,CUST-11169,"H.No._77
Saran_Circle
Jammu-404327",Jammu,Jammu_and_Kashmir,404327.0,Billing
CG-20399,CUST-07661,"85/05,_Balasubramanian_Marg
Sagar_639674",Sagar,Madhya_Pradesh,639674.0,"Billing,_Shipping"
AS-20400,CUST-01371,"00,_Lad_Ganj,_Bongaigaon_886983",Bongaigaon,Assam,886983.0,Shipping
WB-20401,CUST-17145,"H.No._98,_Badami_Road
Bally_972844",Bally,West_Bengal,972844.0,Billing
MH-20402,CUST-10426,"44/53
Chandra_Road
Nanded-551627",Nanded,Maharashtra,551627.0,"Billing,_Shipping"
MP-20403,CUST-15727,"61
Rajagopal_Circle
Khandwa-500498",Khandwa,Madhya_Pradesh,500498.0,Shipping
MP-20404,CUST-07724,"H.No._09,_Ratta_Marg
Unnao_185923",Unnao,Uttar_Pradesh,185923.0,Billing
KA-20405,CUST-14716,"H.No._970
Mannan
Hosur_484661",Hosur,Tamil_Nadu,484661.0,Shipping
MP-20406,CUST-18630,"H.No._85,_Verma_Zila,_Gorakhpur-534255",Gorakhpur,Uttar_Pradesh,534255.0,Shipping
TS-20407,CUST-15953,"76
Brahmbhatt_Road
Proddatur-250231",Proddatur,Andhra_Pradesh,250231.0,"Billing,_Shipping"
WB-20408,CUST-15827,"H.No._06,_Brar,_Arrah-130224",Arrah,Bihar,130224.0,Billing
KA-20409,CUST-19962,"H.No._859,_Tandon_Zila,_Amaravati-289524",Amaravati,Andhra_Pradesh,289524.0,"Billing,_Shipping"
KA-20410,CUST-18855,"778,_Bhattacharyya_Chowk
Hosur-811089",Hosur,Tamil_Nadu,811089.0,"Billing,_Shipping"
OR-20411,CUST-14115,"51/637,_Divan_Marg
Chandrapur-885942",Chandrapur,Maharashtra,885942.0,Billing
UP-20412,CUST-14334,"H.No._80,_Chadha_Chowk,_Shahjahanpur-421555",Shahjahanpur,Uttar_Pradesh,421555.0,Shipping
CG-20413,CUST-04211,"71/005,_Babu_Street,_Sambalpur_342107",Sambalpur,Odisha,342107.0,Shipping
AP-20414,CUST-15313,"99,_Mahal_Chowk
Dharmavaram-375058",Dharmavaram,Andhra_Pradesh,375058.0,"Billing,_Shipping"
MH-20415,CUST-05188,"H.No._800,_Gokhale_Circle
Guntur_926685",Guntur,Andhra_Pradesh,926685.0,Shipping
UP-20416,CUST-14957,"18/911,_Sura_Ganj
Firozabad_531054",Firozabad,Uttar_Pradesh,531054.0,"Billing,_Shipping"
MH-20417,CUST-13952,"H.No._496
Anne_Ganj
Malegaon-016915",Malegaon,Maharashtra,16915.0,"Billing,_Shipping"
TS-20418,CUST-19002,"328
Kumer_Path
Sirsa-558872",Sirsa,Haryana,558872.0,"Billing,_Shipping"
TN-20419,CUST-14937,"35/55,_Kata_Ganj,_Tiruppur_736985",Tiruppur,Tamil_Nadu,736985.0,Shipping
AP-20420,CUST-17004,"H.No._92,_Iyengar,_Gudivada-647568",Gudivada,Andhra_Pradesh,647568.0,"Billing,_Shipping"
CG-20421,CUST-06095,"H.No._572,_Ganguly_Street
Malda-288037",Malda,West_Bengal,288037.0,Billing
UP-20422,CUST-06478,"H.No._86,_Dua_Street
Raipur-414822",Raipur,Chhattisgarh,414822.0,Shipping
UP-20423,CUST-06025,"H.No._294
Mammen_Ganj
Raiganj_450571",Raiganj,West_Bengal,450571.0,"Billing,_Shipping"
TS-20424,CUST-08271,"518,_D’Alia_Marg
Srinagar-239012",Srinagar,Jammu_and_Kashmir,239012.0,"Billing,_Shipping"
AS-20425,CUST-04074,"07,_Lalla_Zila,_Bongaigaon_389932",Bongaigaon,Assam,389932.0,Shipping
MP-20426,CUST-11476,"56/90
Chakraborty_Circle
Jalandhar-607396",Jalandhar,Punjab,607396.0,"Billing,_Shipping"
OR-20427,CUST-18761,"H.No._281,_Sarna_Chowk,_Bilaspur-650075",Bilaspur,Chhattisgarh,650075.0,Billing
TS-20428,CUST-19602,"H.No._61,_Tank_Zila,_Hindupur-913226",Hindupur,Andhra_Pradesh,913226.0,Billing
AS-20429,CUST-16486,"75/265,_Kothari_Marg,_Bongaigaon-891855",Bongaigaon,Assam,891855.0,"Billing,_Shipping"
WB-20430,CUST-05484,"H.No._770
Ratti
Kamarhati-753437",Kamarhati,West_Bengal,753437.0,Shipping
RJ-20431,CUST-13467,"H.No._66
Balasubramanian
Akola-268320",Akola,Maharashtra,268320.0,Shipping
WB-20432,CUST-04890,"H.No._715,_Dara_Marg,_Baranagar-050796",Baranagar,West_Bengal,50796.0,Billing
GJ-20433,CUST-16640,"H.No._48,_Vig_Path,_Ajmer_662509",Ajmer,Rajasthan,662509.0,"Billing,_Shipping"
UP-20434,CUST-09792,"96/67,_Srivastava_Road,_Raipur_144733",Raipur,Chhattisgarh,144733.0,"Billing,_Shipping"
DL-20435,CUST-13132,"37/47,_Bains_Marg
Delhi_904688",Delhi,Delhi_(Union_Territory),904688.0,Shipping
KA-20436,CUST-17862,"97/29,_Jayaraman_Zila,_Tumkur-777148",Tumkur,Karnataka,777148.0,Billing
TR-20437,CUST-00917,"76/89
Srivastava_Path
Durgapur_097932",Durgapur,West_Bengal,97932.0,Billing
KL-20438,CUST-19907,"267,_Ramesh_Street
Kollam-814749",Kollam,Kerala,814749.0,"Billing,_Shipping"
TR-20439,CUST-11094,"64,_Balasubramanian_Path
Durgapur-258672",Durgapur,West_Bengal,258672.0,Billing
TN-20440,CUST-15739,"63/248,_Krishnamurthy,_Chittoor-293922",Chittoor,Andhra_Pradesh,293922.0,"Billing,_Shipping"
TN-20441,CUST-04133,"81/00,_Samra_Marg
Salem-907928",Salem,Tamil_Nadu,907928.0,Billing
HR-20442,CUST-18377,"89/91
Sathe_Ganj
Aurangabad-287867",Aurangabad,Maharashtra,287867.0,"Billing,_Shipping"
KA-20443,CUST-18098,"H.No._31,_Chand_Nagar
Solapur-210599",Solapur,Maharashtra,210599.0,"Billing,_Shipping"
UP-20444,CUST-19691,"757,_Buch_Zila,_Raipur-252566",Raipur,Chhattisgarh,252566.0,Shipping
KA-20445,CUST-17133,"14/33
Jaggi_Street
Solapur_310618",Solapur,Maharashtra,310618.0,"Billing,_Shipping"
TS-20446,CUST-00991,"H.No._82
Rattan_Street
Proddatur_384507",Proddatur,Andhra_Pradesh,384507.0,"Billing,_Shipping"
GJ-20447,CUST-12854,"541,_D’Alia_Road
Vadodara-187276",Vadodara,Gujarat,187276.0,Billing
OR-20448,CUST-10073,"47
Sha_Path
Bijapur-053538",Bijapur,Karnataka,53538.0,"Billing,_Shipping"
OR-20449,CUST-00696,"10,_Subramaniam_Path,_Berhampur_238912",Berhampur,Odisha,238912.0,Billing
GJ-20450,CUST-01032,"H.No._03,_Hari_Chowk,_Allahabad-223439",Allahabad,Uttar_Pradesh,223439.0,"Billing,_Shipping"
OR-20451,CUST-11011,"76
Chatterjee_Path
Danapur-243688",Danapur,Bihar,243688.0,Shipping
AP-20452,CUST-00672,"159,_Banik
Bhimavaram_710075",Bhimavaram,Andhra_Pradesh,710075.0,"Billing,_Shipping"
KA-20453,CUST-09267,"914,_Mane_Path
Hospet_360636",Hospet,Karnataka,360636.0,Shipping
MP-20454,CUST-16565,"09/156,_Aurora_Path,_Unnao-682227",Unnao,Uttar_Pradesh,682227.0,Billing
BR-20455,CUST-14371,"184
Korpal_Circle
Ballia_643779",Ballia,Uttar_Pradesh,643779.0,Shipping
TS-20456,CUST-13082,"63/44,_Ray_Path,_Hindupur-091724",Hindupur,Andhra_Pradesh,91724.0,Billing
WB-20457,CUST-16766,"98/03,_Dey_Marg
Uluberia_248943",Uluberia,West_Bengal,248943.0,"Billing,_Shipping"
UK-20458,CUST-05983,"H.No._12,_Ahluwalia_Chowk,_Jalna_197573",Jalna,Maharashtra,197573.0,"Billing,_Shipping"
MP-20459,CUST-18805,"83,_Dar_Zila
Dehri-666171",Dehri,Bihar,666171.0,Shipping
GJ-20460,CUST-11137,"387,_Shere_Marg
Hajipur_898645",Hajipur,Bihar,898645.0,"Billing,_Shipping"
WB-20461,CUST-17808,"42,_Sampath
Naihati_386820",Naihati,West_Bengal,386820.0,"Billing,_Shipping"
MP-20462,CUST-09746,"82,_Choudhry_Zila
Indore-638385",Indore,Madhya_Pradesh,638385.0,Shipping
TN-20463,CUST-12311,"365,_Dass_Ganj,_Tiruvottiyur_935203",Tiruvottiyur,Tamil_Nadu,935203.0,Shipping
TN-20464,CUST-03293,"83
Dua_Path
Chittoor_644954",Chittoor,Andhra_Pradesh,644954.0,Shipping
WB-20465,CUST-03361,"17/901
Salvi_Street
Bidhannagar_620307",Bidhannagar,West_Bengal,620307.0,Shipping
MH-20466,CUST-16868,"54
Sachar_Ganj
Jalgaon_042933",Jalgaon,Maharashtra,42933.0,"Billing,_Shipping"
JH-20467,CUST-08899,"49,_Devan_Road,_Phusro_162950",Phusro,Jharkhand,162950.0,"Billing,_Shipping"
UP-20468,CUST-04189,"426,_Sem_Chowk,_Farrukhabad_799984",Farrukhabad,Uttar_Pradesh,799984.0,Shipping
MP-20469,CUST-01239,"H.No._63,_Hari_Road,_Mau_155324",Mau,Uttar_Pradesh,155324.0,"Billing,_Shipping"
AP-20470,CUST-19144,"H.No._31,_Hans_Path,_Gudivada_227873",Gudivada,Andhra_Pradesh,227873.0,Billing
KA-20471,CUST-13070,"776,_Tailor,_Tumkur_062960",Tumkur,Karnataka,62960.0,Billing
TN-20472,CUST-08059,"H.No._24
Sen_Marg
Avadi-304397",Avadi,Tamil_Nadu,304397.0,Billing
MP-20473,CUST-09857,"78/625
Bhatt_Circle
Gorakhpur-558104",Gorakhpur,Uttar_Pradesh,558104.0,Billing
MP-20474,CUST-10858,"65,_Gill_Street
Kota_813421",Kota,Rajasthan,813421.0,"Billing,_Shipping"
WB-20475,CUST-15327,"H.No._30,_Kala_Zila
Bidhannagar-928728",Bidhannagar,West_Bengal,928728.0,Shipping
BR-20476,CUST-08425,"H.No._109
Master_Road
Ballia-399022",Ballia,Uttar_Pradesh,399022.0,Shipping
HR-20477,CUST-15076,"H.No._49,_Dube_Path
Aurangabad_475201",Aurangabad,Maharashtra,475201.0,Billing
BR-20478,CUST-04492,"346,_Sachdeva_Circle
Satna_666117",Satna,Madhya_Pradesh,666117.0,Billing
MP-20479,CUST-01602,"H.No._890,_Dugar_Path
Mau-697354",Mau,Uttar_Pradesh,697354.0,Shipping
MH-20480,CUST-13632,"52
Sama_Chowk
Satara-767138",Satara,Maharashtra,767138.0,Billing
MP-20481,CUST-17636,"43/90,_Sani_Marg,_Ramgarh-174604",Ramgarh,Jharkhand,174604.0,"Billing,_Shipping"
KL-20482,CUST-12076,"90,_Suresh_Ganj
Kollam-571736",Kollam,Kerala,571736.0,Shipping
GJ-20483,CUST-13476,"H.No._92,_Luthra,_Ajmer-042560",Ajmer,Rajasthan,42560.0,"Billing,_Shipping"
OR-20484,CUST-16925,"769,_Soni_Marg,_Bharatpur-061348",Bharatpur,Rajasthan,61348.0,Shipping
TS-20485,CUST-11298,"73,_Ray_Street
Sirsa_881050",Sirsa,Haryana,881050.0,Shipping
TS-20486,CUST-04689,"706,_Malhotra_Street,_Dindigul_209675",Dindigul,Tamil_Nadu,209675.0,Shipping
HR-20487,CUST-19473,"34/06,_Grewal_Street,_Aurangabad-636224",Aurangabad,Maharashtra,636224.0,"Billing,_Shipping"
AP-20488,CUST-15193,"H.No._54
Bajaj
Dharmavaram-734112",Dharmavaram,Andhra_Pradesh,734112.0,"Billing,_Shipping"
MP-20489,CUST-10226,"397
Zachariah_Marg
Unnao_269099",Unnao,Uttar_Pradesh,269099.0,Shipping
RJ-20490,CUST-09491,"H.No._25,_Dass_Zila,_Akola-365724",Akola,Maharashtra,365724.0,"Billing,_Shipping"
CG-20491,CUST-16722,"H.No._900,_Kade_Circle,_Bhilai_474360",Bhilai,Chhattisgarh,474360.0,Shipping
RJ-20492,CUST-19320,"H.No._189,_Babu_Path
Fatehpur_734086",Fatehpur,Uttar_Pradesh,734086.0,Shipping
AP-20493,CUST-02963,"66/859,_Kaul,_Bhimavaram-076631",Bhimavaram,Andhra_Pradesh,76631.0,Billing
MP-20494,CUST-02219,"H.No._67,_Doctor_Circle
Khandwa-556089",Khandwa,Madhya_Pradesh,556089.0,Billing
BR-20495,CUST-10605,"50/313,_Talwar_Path
Satna-668821",Satna,Madhya_Pradesh,668821.0,"Billing,_Shipping"
JH-20496,CUST-16419,"50/800,_Sunder_Street
Mango_815389",Mango,Jharkhand,815389.0,Billing
WB-20497,CUST-11785,"H.No._184,_Madan_Circle
Bally-201375",Bally,West_Bengal,201375.0,Shipping
OR-20498,CUST-01399,"H.No._269,_Balakrishnan_Nagar
Haldia_217189",Haldia,West_Bengal,217189.0,Shipping
MP-20499,CUST-01468,"607,_Seshadri_Marg
Kota_754367",Kota,Rajasthan,754367.0,"Billing,_Shipping"
MP-20500,CUST-01830,"39/55
Shetty_Marg
Kishanganj-709605",Kishanganj,Bihar,709605.0,"Billing,_Shipping"
MP-20501,CUST-13828,"53/10,_Date_Zila
Agra-358025",Agra,Uttar_Pradesh,358025.0,"Billing,_Shipping"
OR-20502,CUST-10549,"071
Badami_Road
Bilaspur_737396",Bilaspur,Chhattisgarh,737396.0,"Billing,_Shipping"
KL-20503,CUST-19107,"86/99,_Jayaraman_Chowk,_Kollam-922657",Kollam,Kerala,922657.0,Billing
TS-20504,CUST-17857,"164,_Bhattacharyya_Path,_Proddatur-713886",Proddatur,Andhra_Pradesh,713886.0,Billing
MP-20505,CUST-12475,"24/71,_Mannan_Street
Gopalpur_996688",Gopalpur,Odisha,996688.0,"Billing,_Shipping"
HP-20506,CUST-17816,"17/78,_Kar_Path,_Udaipur_917083",Udaipur,Rajasthan,917083.0,Shipping
DL-20507,CUST-02888,"669
Barman_Road
Delhi_565899",Delhi,Delhi_(Union_Territory),565899.0,"Billing,_Shipping"
WB-20508,CUST-11684,"H.No._016,_Char_Ganj,_Bhatpara-870368",Bhatpara,West_Bengal,870368.0,Billing
TN-20509,CUST-02515,"170,_Sengupta,_Chittoor-882009",Chittoor,Andhra_Pradesh,882009.0,Shipping
WB-20511,CUST-12449,"H.No._38
Zachariah_Road
Madhyamgram_237763",Madhyamgram,West_Bengal,237763.0,Shipping
OR-20512,CUST-09301,"H.No._43,_Varughese
Anantapur-500551",Anantapur,Andhra_Pradesh,500551.0,Shipping
UP-20513,CUST-01738,"90/61
Master_Ganj
Ahmedabad-748606",Ahmedabad,Gujarat,748606.0,"Billing,_Shipping"
UP-20514,CUST-18893,"72/783
Walla_Nagar
Burhanpur-717877",Burhanpur,Madhya_Pradesh,717877.0,Billing
AP-20515,CUST-19099,"76/442
Wagle_Marg
Anantapuram-444469",Anantapuram,Andhra_Pradesh,444469.0,"Billing,_Shipping"
GJ-20516,CUST-00333,"H.No._760,_Sangha_Marg
Ajmer-103920",Ajmer,Rajasthan,103920.0,Shipping
KA-20517,CUST-13890,"87/10
Thakkar_Chowk
Solapur-196905",Solapur,Maharashtra,196905.0,"Billing,_Shipping"
UP-20518,CUST-18318,"51/211,_Soni_Marg
Muzaffarpur_322386",Muzaffarpur,Bihar,322386.0,Shipping
GJ-20519,CUST-14006,"214
Ram_Nagar
Allahabad-734777",Allahabad,Uttar_Pradesh,734777.0,Shipping
WB-20520,CUST-09182,"22,_Mangat_Path,_Bally-297457",Bally,West_Bengal,297457.0,Shipping
GJ-20521,CUST-11523,"H.No._36
Bajaj_Chowk
Allahabad_463080",Allahabad,Uttar_Pradesh,463080.0,Billing
MH-20522,CUST-05529,"71/93,_Reddy_Street,_Guntur-309191",Guntur,Andhra_Pradesh,309191.0,Shipping
WB-20523,CUST-18179,"38/971,_Deo,_Kulti-699165",Kulti,West_Bengal,699165.0,Shipping
UP-20524,CUST-17458,"43/828,_Contractor_Road
Chapra_002310",Chapra,Bihar,2310.0,Billing
HP-20525,CUST-10231,"H.No._229
Borra_Nagar
Udaipur_321235",Udaipur,Rajasthan,321235.0,Shipping
JH-20526,CUST-04529,"73,_Ghosh_Zila,_Phusro_602035",Phusro,Jharkhand,602035.0,Billing
UP-20527,CUST-19680,"29/50,_Sathe_Path,_Ahmedabad_649509",Ahmedabad,Gujarat,649509.0,Shipping
UP-20528,CUST-12430,"H.No._460,_Bava_Chowk,_Gurgaon_789348",Gurgaon,Haryana,789348.0,"Billing,_Shipping"
TR-20529,CUST-05066,"83,_Bora
Chandigarh-543467",Chandigarh,Chandigarh_(Union_Territory),543467.0,Billing
TN-20530,CUST-14496,"917,_Basu_Nagar,_Tiruvottiyur-898278",Tiruvottiyur,Tamil_Nadu,898278.0,Shipping
MH-20531,CUST-13370,"92,_Dhillon,_Malegaon_458480",Malegaon,Maharashtra,458480.0,Billing
WB-20532,CUST-18220,"30/977
Kale_Chowk
Bidhannagar_936374",Bidhannagar,West_Bengal,936374.0,"Billing,_Shipping"
MP-20533,CUST-16066,"H.No._455,_Krishna_Zila
Jhansi-153976",Jhansi,Uttar_Pradesh,153976.0,Billing
WB-20534,CUST-00854,"01,_Aggarwal
Panihati-256607",Panihati,West_Bengal,256607.0,Billing
UP-20535,CUST-10864,"H.No._017,_Borde
Bhagalpur-126369",Bhagalpur,Bihar,126369.0,Billing
TS-20536,CUST-19106,"H.No._259,_Kaul_Path
Hindupur-391726",Hindupur,Andhra_Pradesh,391726.0,Billing
AS-20537,CUST-13574,"99/28,_Swaminathan_Zila,_Bongaigaon-804030",Bongaigaon,Assam,804030.0,"Billing,_Shipping"
CG-20538,CUST-10159,"24,_Majumdar_Zila
Bhilai-695607",Bhilai,Chhattisgarh,695607.0,"Billing,_Shipping"
BR-20539,CUST-06844,"724,_Roy,_Munger_898259",Munger,Bihar,898259.0,"Billing,_Shipping"
TN-20540,CUST-15905,"10/262,_Setty_Chowk
Tiruppur_288813",Tiruppur,Tamil_Nadu,288813.0,Billing
AP-20541,CUST-15066,"H.No._170,_Rattan_Path
Anantapuram_274167",Anantapuram,Andhra_Pradesh,274167.0,Shipping
JH-20542,CUST-11661,"H.No._90,_Ahuja_Road
Phusro-602140",Phusro,Jharkhand,602140.0,Billing
WB-20543,CUST-09238,"80/97,_Tak_Chowk,_Panihati-618637",Panihati,West_Bengal,618637.0,"Billing,_Shipping"
MP-20544,CUST-13918,"81
Kalita_Circle
Indore_729568",Indore,Madhya_Pradesh,729568.0,Shipping
BR-20545,CUST-08563,"H.No._665,_Badami_Chowk,_Buxar_925791",Buxar,Bihar,925791.0,Billing
UK-20546,CUST-12606,"H.No._451,_Chanda_Nagar
Shivpuri-677955",Shivpuri,Madhya_Pradesh,677955.0,"Billing,_Shipping"
MP-20547,CUST-01211,"H.No._268,_Singh_Path
Ramgarh-574385",Ramgarh,Jharkhand,574385.0,Billing
MP-20548,CUST-08707,"167,_Basak_Ganj,_Jodhpur_254144",Jodhpur,Rajasthan,254144.0,Billing
MH-20549,CUST-16054,"823
Behl_Marg
Malegaon_275116",Malegaon,Maharashtra,275116.0,Billing
JH-20550,CUST-12841,"74,_Ray_Chowk,_Phusro_212761",Phusro,Jharkhand,212761.0,Billing
UP-20551,CUST-10420,"81,_Arya,_Raipur_383047",Raipur,Chhattisgarh,383047.0,Billing
UP-20553,CUST-15915,"35/14
Arya_Street
Muzaffarpur-545356",Muzaffarpur,Bihar,545356.0,Billing
TN-20554,CUST-16497,"07/14
Chander_Path
Tiruppur_774181",Tiruppur,Tamil_Nadu,774181.0,Shipping
KA-20555,CUST-07355,"80
Krishnan_Chowk
Tumkur_384459",Tumkur,Karnataka,384459.0,"Billing,_Shipping"
OR-20556,CUST-16925,"17
Koshy_Circle
Anantapur_543774",Anantapur,Andhra_Pradesh,543774.0,Shipping
BR-20557,CUST-14176,"H.No._505
Dugar_Chowk
Purnia_686235",Purnia,Bihar,686235.0,Billing
WB-20558,CUST-10472,"102,_Anne_Chowk
Bally_429411",Bally,West_Bengal,429411.0,Shipping
JH-20559,CUST-13437,"H.No._15,_Vyas_Nagar,_Phusro-240448",Phusro,Jharkhand,240448.0,Shipping
HR-20560,CUST-07488,"709,_Soni_Nagar
Aurangabad-560135",Aurangabad,Maharashtra,560135.0,"Billing,_Shipping"
HR-20561,CUST-03983,"81/02
Ramaswamy_Path
Aurangabad_159741",Aurangabad,Maharashtra,159741.0,"Billing,_Shipping"
CG-20562,CUST-13842,"16/40,_Sachdev_Circle
Bhilai_406787",Bhilai,Chhattisgarh,406787.0,Billing
BR-20563,CUST-17535,"824,_Datta_Circle
Jaipur-762579",Jaipur,Rajasthan,762579.0,"Billing,_Shipping"
TS-20564,CUST-11869,"10/743,_Gera_Zila
Sirsa_372485",Sirsa,Haryana,372485.0,Shipping
BR-20565,CUST-07387,"91/59
Basak_Street
Buxar-236051",Buxar,Bihar,236051.0,"Billing,_Shipping"
HP-20566,CUST-07757,"88,_Ratta_Circle,_Udaipur_650952",Udaipur,Rajasthan,650952.0,"Billing,_Shipping"
UK-20567,CUST-18446,"364
Manda
Haridwar_585974",Haridwar,Uttarakhand,585974.0,Billing
UP-20568,CUST-14271,"22,_Chaudhari
Shahjahanpur-667822",Shahjahanpur,Uttar_Pradesh,667822.0,Billing
CG-20569,CUST-14604,"96
Sule_Circle
Bhilai_218093",Bhilai,Chhattisgarh,218093.0,Billing
HR-20570,CUST-18532,"50/56,_Hora_Ganj,_Bikaner-257664",Bikaner,Rajasthan,257664.0,"Billing,_Shipping"
CG-20571,CUST-19457,"41/058,_Soman_Ganj,_Malda-501329",Malda,West_Bengal,501329.0,Billing
OR-20572,CUST-03957,"31,_Dass
Patna-723830",Patna,Bihar,723830.0,Shipping
WB-20573,CUST-11153,"H.No._515,_Krish_Circle
Madhyamgram-167672",Madhyamgram,West_Bengal,167672.0,"Billing,_Shipping"
TN-20574,CUST-17169,"31/237
Sheth_Road
Vellore-637016",Vellore,Tamil_Nadu,637016.0,Shipping
AP-20575,CUST-12284,"H.No._891
De_Zila
Gudivada_184950",Gudivada,Andhra_Pradesh,184950.0,"Billing,_Shipping"
WB-20576,CUST-18259,"00/955,_Saran_Marg,_Naihati_609984",Naihati,West_Bengal,609984.0,"Billing,_Shipping"
BR-20577,CUST-09038,"64/57,_Kalita_Street
Jaipur-300861",Jaipur,Rajasthan,300861.0,"Billing,_Shipping"
BR-20578,CUST-16046,"H.No._55
Goel
Satna-143048",Satna,Madhya_Pradesh,143048.0,Shipping
OR-20579,CUST-04984,"32/97,_Manda_Ganj,_Patna_572561",Patna,Bihar,572561.0,Billing
TN-20580,CUST-16344,"27/855,_Iyer_Circle
Vellore-142348",Vellore,Tamil_Nadu,142348.0,Billing
