AddressID,CustomerID,AddressLine1,City,State,PinCode,AddressType
OR-10208,CUST-00425,"53/97,_Rout_Circle
Kanpur_072803",Kanpur,Uttar_Pradesh,72803.0,"Billing,_Shipping"
KA-10210,CUST-18781,"H.No._97
Khosla_Chowk
Tumkur_048640",Tumkur,Karnataka,48640.0,"Billing,_Shipping"
JH-10211,CUST-11418,"00/506,_Yadav_Ganj
Mango-699242",Mango,Jharkhand,699242.0,Billing
BR-10212,CUST-13450,"H.No._676
Shere_Circle
Purnia_497515",Purnia,Bihar,497515.0,Shipping
HR-10213,CUST-06053,"65/520
Mangat_Circle
Bikaner_997643",Bikaner,Rajasthan,997643.0,Billing
MH-10214,CUST-03170,"49/537,_Chowdhury_Ganj
Guntur_586421",Guntur,Andhra_Pradesh,586421.0,Billing
GJ-10215,CUST-19419,"H.No._27,_Ramaswamy_Chowk
Allahabad_587291",Allahabad,Uttar_Pradesh,587291.0,"Billing,_Shipping"
BR-10216,CUST-10894,"H.No._86
Sibal_Chowk
Satna-449941",Satna,Madhya_Pradesh,449941.0,Shipping
AS-10217,CUST-17284,"47
Tailor_Path
Nagaon-779912",Nagaon,Assam,779912.0,Shipping
TN-10218,CUST-03770,"29/29
Aggarwal_Circle
Pallavaram-166637",Pallavaram,Tamil_Nadu,166637.0,"Billing,_Shipping"
TN-10220,CUST-13296,"70/87,_Bansal_Nagar,_Gandhinagar_917672",Gandhinagar,Gujarat,917672.0,"Billing,_Shipping"
GJ-10221,CUST-10311,"86/22,_Ahuja_Road,_Ajmer-441586",Ajmer,Rajasthan,441586.0,Billing
TN-10222,CUST-03563,"H.No._16,_Gola_Ganj
Avadi_644426",Avadi,Tamil_Nadu,644426.0,Billing
UP-10223,CUST-15021,"88/55,_Lata_Chowk,_Shahjahanpur_898413",Shahjahanpur,Uttar_Pradesh,898413.0,"Billing,_Shipping"
MP-10224,CUST-18621,"50/441
Deshpande_Circle
Jhansi-726941",Jhansi,Uttar_Pradesh,726941.0,Shipping
JH-10225,CUST-10358,"H.No._16
Saha_Street
Asansol_960561",Asansol,West_Bengal,960561.0,Shipping
UK-10226,CUST-11889,"H.No._65,_Boase,_Shivpuri-072272",Shivpuri,Madhya_Pradesh,72272.0,Billing
JH-10227,CUST-14724,"58/140,_Hayer_Road,_Mango_586603",Mango,Jharkhand,586603.0,Shipping
WB-10228,CUST-12066,"059,_Thaman_Ganj
Kulti-266635",Kulti,West_Bengal,266635.0,Shipping
BR-10229,CUST-01832,"48,_Hans_Path,_Ballia-441549",Ballia,Uttar_Pradesh,441549.0,"Billing,_Shipping"
OR-10230,CUST-09586,"H.No._622
Kale_Chowk
Haldia_243782",Haldia,West_Bengal,243782.0,Billing
TS-10231,CUST-02218,"433,_Jani_Chowk
Srinagar_723096",Srinagar,Jammu_and_Kashmir,723096.0,"Billing,_Shipping"
BR-10232,CUST-19225,"H.No._79,_Madan_Chowk,_Satna-065524",Satna,Madhya_Pradesh,65524.0,Billing
UP-10233,CUST-19103,"50/864,_Bansal_Zila
Ahmedabad-530870",Ahmedabad,Gujarat,530870.0,Billing
TN-10234,CUST-17483,"66/257
Batta_Zila
Avadi-062152",Avadi,Tamil_Nadu,62152.0,"Billing,_Shipping"
UP-10235,CUST-01116,"676
Chaudhry_Circle
Gurgaon-629950",Gurgaon,Haryana,629950.0,Billing
OR-10236,CUST-11530,"081,_Yogi_Marg
Mathura-587910",Mathura,Uttar_Pradesh,587910.0,Shipping
HR-10237,CUST-17860,"07,_Bali_Road,_Aurangabad_857371",Aurangabad,Maharashtra,857371.0,"Billing,_Shipping"
AP-10238,CUST-06573,"54/655,_Chowdhury_Street,_Dharmavaram-589471",Dharmavaram,Andhra_Pradesh,589471.0,"Billing,_Shipping"
MP-10239,CUST-15189,"H.No._869
Trivedi_Street
Kishanganj_239184",Kishanganj,Bihar,239184.0,Shipping
UP-10240,CUST-00247,"22,_Agate,_Bhagalpur_864254",Bhagalpur,Bihar,864254.0,"Billing,_Shipping"
TN-10241,CUST-11012,"76/211,_Kata_Circle,_Vellore_076683",Vellore,Tamil_Nadu,76683.0,"Billing,_Shipping"
GJ-10242,CUST-10191,"H.No._65
Warrior_Path
Vadodara-146451",Vadodara,Gujarat,146451.0,Billing
WB-10243,CUST-09128,"98/826,_Manne_Nagar
Kamarhati-492848",Kamarhati,West_Bengal,492848.0,Shipping
MP-10244,CUST-03274,"H.No._55
Rajan_Street
Unnao_830851",Unnao,Uttar_Pradesh,830851.0,"Billing,_Shipping"
RJ-10245,CUST-10398,"83/26,_Gaba_Chowk,_Dewas-261948",Dewas,Madhya_Pradesh,261948.0,Billing
CG-10246,CUST-17321,"895,_Dyal
Malda-319540",Malda,West_Bengal,319540.0,"Billing,_Shipping"
MP-10247,CUST-13448,"H.No._478,_Sarna_Marg
Indore-877421",Indore,Madhya_Pradesh,877421.0,Billing
UP-10248,CUST-14878,"87/64
Sura_Marg
Firozabad-686778",Firozabad,Uttar_Pradesh,686778.0,Billing
TS-10249,CUST-03872,"72/34,_Kulkarni_Street
Sirsa_413025",Sirsa,Haryana,413025.0,Billing
WB-10250,CUST-07147,"H.No._55,_Tella
Naihati-232806",Naihati,West_Bengal,232806.0,Billing
AS-10251,CUST-12620,"28,_Kumar_Circle
Nagaon-524942",Nagaon,Assam,524942.0,Billing
TN-10252,CUST-16737,"H.No._18,_Lad_Marg,_Pali_513204",Pali,Rajasthan,513204.0,"Billing,_Shipping"
TS-10253,CUST-01403,"H.No._21,_Varughese_Marg,_Dindigul_539128",Dindigul,Tamil_Nadu,539128.0,Shipping
TN-10254,CUST-18568,"010
Divan_Nagar
Pallavaram-006189",Pallavaram,Tamil_Nadu,6189.0,Billing
AP-10255,CUST-12608,"H.No._677,_Dass_Road,_Jammu-914371",Jammu,Jammu_and_Kashmir,914371.0,"Billing,_Shipping"
OR-10256,CUST-06698,"84/140,_Seth_Marg,_Berhampur-357436",Berhampur,Odisha,357436.0,Billing
MP-10257,CUST-18133,"H.No._33,_Bala,_Gorakhpur-689483",Gorakhpur,Uttar_Pradesh,689483.0,Billing
JH-10258,CUST-13136,"H.No._90,_Agate_Zila
Phusro_599320",Phusro,Jharkhand,599320.0,"Billing,_Shipping"
BR-10259,CUST-10234,"122,_Shan,_Buxar_476300",Buxar,Bihar,476300.0,Billing
HR-10260,CUST-13022,"44/74
Balasubramanian_Ganj
Aurangabad_695922",Aurangabad,Maharashtra,695922.0,Shipping
RJ-10261,CUST-19333,"78,_Ratti_Road
Akola-719341",Akola,Maharashtra,719341.0,Shipping
HR-10262,CUST-15028,"H.No._145
Dara_Zila
Siwan-291631",Siwan,Bihar,291631.0,Shipping
AS-10263,CUST-06695,"666,_Lad_Ganj,_Siliguri_854297",Siliguri,West_Bengal,854297.0,Shipping
OR-10264,CUST-17231,"85/89
Grover_Nagar
Bilaspur_695462",Bilaspur,Chhattisgarh,695462.0,Shipping
OR-10265,CUST-00228,"01/06,_Rajagopalan_Road,_Chandrapur-278739",Chandrapur,Maharashtra,278739.0,Shipping
TS-10266,CUST-02978,"H.No._83,_Vasa_Ganj
Nizamabad-066950",Nizamabad,Telangana,66950.0,Billing
GJ-10267,CUST-03351,"17,_Mangal_Zila
Allahabad_105874",Allahabad,Uttar_Pradesh,105874.0,"Billing,_Shipping"
AS-10268,CUST-18072,"59,_Kota_Path
Siliguri_133455",Siliguri,West_Bengal,133455.0,Shipping
UK-10269,CUST-00640,"490,_Dass_Chowk
Haridwar-889035",Haridwar,Uttarakhand,889035.0,Shipping
OR-10270,CUST-03498,"22,_Agrawal_Path
Patna-963943",Patna,Bihar,963943.0,"Billing,_Shipping"
MP-10271,CUST-15556,"73/34
Raval_Circle
Ramgarh_819608",Ramgarh,Jharkhand,819608.0,"Billing,_Shipping"
TN-10272,CUST-06669,"96
Kala_Path
Vellore-976277",Vellore,Tamil_Nadu,976277.0,"Billing,_Shipping"
UK-10273,CUST-19154,"444
Lata
Shivpuri_919997",Shivpuri,Madhya_Pradesh,919997.0,Shipping
UP-10274,CUST-15189,"18/65
Edwin_Road
Burhanpur-426960",Burhanpur,Madhya_Pradesh,426960.0,"Billing,_Shipping"
TN-10275,CUST-13334,"49/40,_Edwin_Zila
Chittoor-094486",Chittoor,Andhra_Pradesh,94486.0,Billing
WB-10276,CUST-02904,"779,_Arya_Zila,_Uluberia-557272",Uluberia,West_Bengal,557272.0,Billing
CG-10277,CUST-14795,"90/311
Venkataraman_Path
Sagar_575860",Sagar,Madhya_Pradesh,575860.0,"Billing,_Shipping"
HR-10278,CUST-10146,"63/585,_Wadhwa_Nagar,_Aurangabad_000990",Aurangabad,Maharashtra,990.0,Billing
BR-10279,CUST-05136,"94,_Tella_Path
Munger_820391",Munger,Bihar,820391.0,"Billing,_Shipping"
HR-10280,CUST-13059,"09/66,_Badal
Bikaner-708208",Bikaner,Rajasthan,708208.0,Shipping
TN-10281,CUST-12465,"H.No._35,_Das_Chowk,_Tiruppur-531967",Tiruppur,Tamil_Nadu,531967.0,Billing
UP-10282,CUST-10755,"72/03,_Balan_Path,_Raiganj-652184",Raiganj,West_Bengal,652184.0,Shipping
MH-10283,CUST-18186,"95/04
Khanna_Ganj
Rampur_548007",Rampur,Uttar_Pradesh,548007.0,Billing
DL-10284,CUST-08299,"13/43,_Dash_Ganj
Delhi-146709",Delhi,Delhi_(Union_Territory),146709.0,Billing
UP-10285,CUST-02099,"68/05,_Chaudry_Zila,_Ahmedabad_196100",Ahmedabad,Gujarat,196100.0,Shipping
MP-10286,CUST-06456,"23
Mannan_Nagar
Mau_694293",Mau,Uttar_Pradesh,694293.0,Shipping
GJ-10287,CUST-12840,"H.No._35,_Sule_Path,_Hajipur_912363",Hajipur,Bihar,912363.0,Shipping
MH-10288,CUST-01967,"H.No._22
Yohannan_Circle
Karnal-622426",Karnal,Haryana,622426.0,Billing
AP-10289,CUST-15206,"H.No._667,_Tak_Nagar
Jammu_279283",Jammu,Jammu_and_Kashmir,279283.0,Shipping
GJ-10290,CUST-10262,"88
Tank_Ganj
Ajmer_521500",Ajmer,Rajasthan,521500.0,"Billing,_Shipping"
TR-10291,CUST-06834,"581,_Dora_Ganj,_Durgapur-321096",Durgapur,West_Bengal,321096.0,Shipping
HP-10292,CUST-19285,"H.No._369
Rout_Road
Udaipur_601828",Udaipur,Rajasthan,601828.0,"Billing,_Shipping"
WB-10293,CUST-15566,"16/53
Gill_Path
Aligarh_061282",Aligarh,Uttar_Pradesh,61282.0,Billing
AS-10294,CUST-18200,"42,_Arora_Zila,_Siliguri_178304",Siliguri,West_Bengal,178304.0,Billing
AS-10295,CUST-02080,"227,_Bansal_Marg,_Siliguri_038677",Siliguri,West_Bengal,38677.0,"Billing,_Shipping"
UP-10296,CUST-00833,"19/71,_Bail_Street
Firozabad-972048",Firozabad,Uttar_Pradesh,972048.0,Billing
MP-10297,CUST-19685,"849,_Ratti_Marg
Jhansi_476733",Jhansi,Uttar_Pradesh,476733.0,Shipping
WB-10298,CUST-15278,"H.No._721,_Tailor_Road
Madhyamgram_231724",Madhyamgram,West_Bengal,231724.0,Shipping
MP-10299,CUST-02259,"H.No._186,_Gaba_Circle
Jhansi_469141",Jhansi,Uttar_Pradesh,469141.0,"Billing,_Shipping"
KL-10300,CUST-17212,"50/346,_D’Alia_Zila
Kollam-233718",Kollam,Kerala,233718.0,Shipping
OR-10301,CUST-01155,"H.No._40,_Kapadia_Street
Berhampur_178433",Berhampur,Odisha,178433.0,Shipping
UP-10302,CUST-15922,"03/422
Thakur_Street
Mirzapur_760589",Mirzapur,Uttar_Pradesh,760589.0,Shipping
KA-10303,CUST-18338,"H.No._220
Wali_Nagar
Tumkur_578757",Tumkur,Karnataka,578757.0,"Billing,_Shipping"
MH-10304,CUST-10313,"678,_Lata_Street,_Bhiwandi-599946",Bhiwandi,Maharashtra,599946.0,Billing
MH-10305,CUST-19372,"H.No._149,_Dhaliwal_Marg,_Jalgaon_457573",Jalgaon,Maharashtra,457573.0,Shipping
MH-10306,CUST-17035,"H.No._42
Bansal_Circle
Satara-708593",Satara,Maharashtra,708593.0,Billing
RJ-10307,CUST-10899,"667,_Talwar_Nagar,_Rajkot-240740",Rajkot,Gujarat,240740.0,Billing
JH-10308,CUST-11258,"H.No._63,_Shankar_Nagar
Asansol-785216",Asansol,West_Bengal,785216.0,"Billing,_Shipping"
UP-10309,CUST-11922,"003,_Kala_Zila
Firozabad-889607",Firozabad,Uttar_Pradesh,889607.0,Shipping
UP-10310,CUST-12909,"53/60,_Roy_Road,_Raiganj_902525",Raiganj,West_Bengal,902525.0,Billing
OR-10311,CUST-17477,"62/262
Hans_Nagar
Anantapur-059491",Anantapur,Andhra_Pradesh,59491.0,"Billing,_Shipping"
TS-10312,CUST-10112,"41/252,_Chander_Chowk,_Ramagundam-001747",Ramagundam,Telangana,1747.0,"Billing,_Shipping"
UP-10313,CUST-09102,"H.No._817
Mangal_Marg
Raipur-330321",Raipur,Chhattisgarh,330321.0,Billing
MH-10314,CUST-15833,"74/71,_Dugar
Malegaon_074721",Malegaon,Maharashtra,74721.0,Shipping
DL-10315,CUST-04871,"H.No._98
Sen_Ganj
Delhi_686598",Delhi,Delhi_(Union_Territory),686598.0,Billing
CG-10316,CUST-16494,"H.No._65,_Soman_Chowk
Sagar_998753",Sagar,Madhya_Pradesh,998753.0,Billing
MH-10317,CUST-12649,"42/328
Datta_Marg
Karnal-791411",Karnal,Haryana,791411.0,"Billing,_Shipping"
MP-10318,CUST-14059,"H.No._137,_Khanna_Chowk,_Agra_088725",Agra,Uttar_Pradesh,88725.0,"Billing,_Shipping"
WB-10319,CUST-19582,"39/43
Sunder_Marg
Aligarh_832064",Aligarh,Uttar_Pradesh,832064.0,Billing
TN-10320,CUST-18358,"85,_Chander_Road,_Gandhinagar-373681",Gandhinagar,Gujarat,373681.0,Billing
WB-10321,CUST-07016,"763
Dewan_Path
Baranagar_251716",Baranagar,West_Bengal,251716.0,Shipping
RJ-10322,CUST-14281,"77/191,_Lad_Zila,_Dewas-751691",Dewas,Madhya_Pradesh,751691.0,"Billing,_Shipping"
HR-10323,CUST-08305,"H.No._45,_Singhal_Marg,_Siwan-873325",Siwan,Bihar,873325.0,"Billing,_Shipping"
TN-10324,CUST-19769,"H.No._354,_Konda_Marg,_Pallavaram-546983",Pallavaram,Tamil_Nadu,546983.0,Shipping
GJ-10325,CUST-07859,"03/706,_Aggarwal_Marg,_Allahabad_086587",Allahabad,Uttar_Pradesh,86587.0,Shipping
UP-10326,CUST-00551,"H.No._55,_Dhingra_Marg
Mirzapur-282249",Mirzapur,Uttar_Pradesh,282249.0,Billing
KA-10327,CUST-07542,"H.No._31,_Edwin_Street
Tumkur_449731",Tumkur,Karnataka,449731.0,"Billing,_Shipping"
TN-10329,CUST-15205,"H.No._210,_Saha_Marg,_Tiruppur_716276",Tiruppur,Tamil_Nadu,716276.0,"Billing,_Shipping"
UP-10330,CUST-00954,"H.No._04
Wagle_Marg
Mirzapur-828946",Mirzapur,Uttar_Pradesh,828946.0,Shipping
UK-10331,CUST-10482,"80/219,_Kunda_Path,_Shivpuri_213380",Shivpuri,Madhya_Pradesh,213380.0,"Billing,_Shipping"
CG-10332,CUST-12733,"82/07,_Vaidya_Street
Sambalpur_270203",Sambalpur,Odisha,270203.0,Billing
HR-10333,CUST-11892,"10,_Raj,_Siwan-381188",Siwan,Bihar,381188.0,"Billing,_Shipping"
GJ-10334,CUST-07567,"84
Sani_Road
Allahabad-233858",Allahabad,Uttar_Pradesh,233858.0,Billing
TR-10335,CUST-02347,"427,_Divan_Street,_Durgapur-268369",Durgapur,West_Bengal,268369.0,"Billing,_Shipping"
MH-10336,CUST-10983,"H.No._449,_Ghose_Road,_Satara-228641",Satara,Maharashtra,228641.0,Shipping
WB-10337,CUST-17992,"H.No._14,_Sehgal_Road
Uluberia_142693",Uluberia,West_Bengal,142693.0,"Billing,_Shipping"
HR-10338,CUST-10062,"01,_Kurian_Circle
Siwan_881131",Siwan,Bihar,881131.0,Shipping
JH-10339,CUST-10512,"06/38,_Yogi_Zila,_Phusro-097908",Phusro,Jharkhand,97908.0,"Billing,_Shipping"
TS-10340,CUST-18666,"98
Bir_Circle
Srinagar_859916",Srinagar,Jammu_and_Kashmir,859916.0,"Billing,_Shipping"
BR-10341,CUST-02525,"46/449,_Ganesh_Chowk
Purnia-668666",Purnia,Bihar,668666.0,Shipping
KA-10342,CUST-02228,"H.No._885
Bose_Street
Hospet-085902",Hospet,Karnataka,85902.0,"Billing,_Shipping"
DL-10343,CUST-12286,"H.No._80
Kala_Chowk
Delhi_042964",Delhi,Delhi_(Union_Territory),42964.0,"Billing,_Shipping"
TN-10344,CUST-08152,"805,_Ray_Ganj
Chittoor-674490",Chittoor,Andhra_Pradesh,674490.0,Shipping
UK-10345,CUST-15859,"H.No._97,_Saxena_Chowk,_Jalna-884242",Jalna,Maharashtra,884242.0,"Billing,_Shipping"
UP-10346,CUST-01845,"H.No._615,_Walla_Marg
Gurgaon_573959",Gurgaon,Haryana,573959.0,Shipping
TS-10347,CUST-05450,"00,_Ravel
Ramagundam-000004",Ramagundam,Telangana,4.0,"Billing,_Shipping"
CG-10348,CUST-14438,"59/588
Saini_Circle
Sambalpur_737917",Sambalpur,Odisha,737917.0,Billing
HR-10349,CUST-18545,"H.No._584,_Garg_Road,_Aurangabad_613608",Aurangabad,Maharashtra,613608.0,"Billing,_Shipping"
BR-10350,CUST-06451,"H.No._86,_Vaidya_Circle,_Satna_463981",Satna,Madhya_Pradesh,463981.0,"Billing,_Shipping"
AS-10351,CUST-10689,"65/85,_Bala_Circle,_Bongaigaon-521566",Bongaigaon,Assam,521566.0,"Billing,_Shipping"
MH-10352,CUST-17502,"36,_Dayal_Marg
Malegaon-551681",Malegaon,Maharashtra,551681.0,Shipping
AP-10353,CUST-12804,"65,_Varughese_Path,_Bhimavaram-901633",Bhimavaram,Andhra_Pradesh,901633.0,"Billing,_Shipping"
UP-10354,CUST-00015,"115,_Bose_Nagar
Sambhal_633036",Sambhal,Uttar_Pradesh,633036.0,Billing
MH-10355,CUST-16134,"40/677,_Loyal_Chowk
Malegaon-041142",Malegaon,Maharashtra,41142.0,"Billing,_Shipping"
GJ-10356,CUST-17594,"38/584,_Dora_Chowk,_Hajipur-646701",Hajipur,Bihar,646701.0,"Billing,_Shipping"
UP-10357,CUST-10025,"11/336,_Barman_Marg
Ahmedabad_916366",Ahmedabad,Gujarat,916366.0,"Billing,_Shipping"
TS-10358,CUST-14597,"25,_Jhaveri_Nagar
Nizamabad_276505",Nizamabad,Telangana,276505.0,Shipping
WB-10359,CUST-15156,"692
Char_Circle
Naihati_801357",Naihati,West_Bengal,801357.0,Billing
TN-10360,CUST-06270,"12/968,_Boase_Ganj,_Gandhinagar_144401",Gandhinagar,Gujarat,144401.0,"Billing,_Shipping"
CG-10361,CUST-12890,"15/827
Gour_Chowk
Nagpur-511231",Nagpur,Maharashtra,511231.0,Shipping
CG-10362,CUST-06997,"522,_Sarna_Marg,_Malda_206670",Malda,West_Bengal,206670.0,Shipping
OR-10363,CUST-10688,"H.No._354,_Chandra,_Patna-860822",Patna,Bihar,860822.0,Billing
UP-10364,CUST-17351,"961,_Soni_Zila
Burhanpur_380511",Burhanpur,Madhya_Pradesh,380511.0,"Billing,_Shipping"
WB-10365,CUST-08119,"H.No._77,_Kulkarni_Street
Uluberia_515677",Uluberia,West_Bengal,515677.0,"Billing,_Shipping"
UP-10366,CUST-19988,"04/87
Venkatesh_Marg
Burhanpur-237104",Burhanpur,Madhya_Pradesh,237104.0,Billing
TN-10367,CUST-17664,"00/939,_Chana_Street,_Vellore_119345",Vellore,Tamil_Nadu,119345.0,"Billing,_Shipping"
TN-10368,CUST-04286,"56/36,_Kannan_Chowk,_Pali_294965",Pali,Rajasthan,294965.0,Shipping
CG-10369,CUST-01745,"95/281
Lal_Circle
Sagar_710312",Sagar,Madhya_Pradesh,710312.0,Shipping
GJ-10370,CUST-19163,"85/410
Bose_Zila
Allahabad_758224",Allahabad,Uttar_Pradesh,758224.0,Shipping
WB-10371,CUST-17707,"89,_Bhakta_Marg
Aligarh-294802",Aligarh,Uttar_Pradesh,294802.0,"Billing,_Shipping"
WB-10372,CUST-19779,"547,_Bumb_Ganj
Madhyamgram_380580",Madhyamgram,West_Bengal,380580.0,Billing
UP-10373,CUST-09240,"H.No._94,_Chander_Road
Jamalpur_734923",Jamalpur,Bihar,734923.0,Billing
UP-10374,CUST-16357,"14/70,_Borde,_Bhagalpur_171947",Bhagalpur,Bihar,171947.0,Billing
MP-10375,CUST-15584,"H.No._921,_Bedi_Ganj,_Agra_937820",Agra,Uttar_Pradesh,937820.0,Billing
MH-10376,CUST-12986,"17/658,_Bal_Street
Nanded_339931",Nanded,Maharashtra,339931.0,"Billing,_Shipping"
MP-10377,CUST-01970,"H.No._531
Mander_Nagar
Khandwa_929230",Khandwa,Madhya_Pradesh,929230.0,Billing
WB-10378,CUST-08662,"36
Dani_Path
Aligarh_578596",Aligarh,Uttar_Pradesh,578596.0,Billing
AP-10379,CUST-02674,"70/650
Tella_Street
Anantapuram_631696",Anantapuram,Andhra_Pradesh,631696.0,"Billing,_Shipping"
MP-10380,CUST-10953,"H.No._760,_Arya_Circle,_Agra_053353",Agra,Uttar_Pradesh,53353.0,Shipping
MP-10381,CUST-01457,"09/961,_Sankar_Circle,_Jalandhar-427129",Jalandhar,Punjab,427129.0,Billing
MP-10382,CUST-06441,"19,_Badal_Circle
Indore-608647",Indore,Madhya_Pradesh,608647.0,Shipping
UP-10383,CUST-03517,"381,_Ganesan_Road,_Mirzapur_660696",Mirzapur,Uttar_Pradesh,660696.0,Shipping
OR-10384,CUST-14291,"645
Sura_Road
Bijapur_184717",Bijapur,Karnataka,184717.0,Shipping
JH-10385,CUST-19556,"57,_Vasa_Marg
Kharagpur_701981",Kharagpur,West_Bengal,701981.0,Billing
OR-10386,CUST-19094,"409,_Wason_Chowk,_Anantapur-488839",Anantapur,Andhra_Pradesh,488839.0,Shipping
OR-10387,CUST-08155,"H.No._901
Kapoor_Ganj
Bharatpur_545087",Bharatpur,Rajasthan,545087.0,Shipping
OR-10388,CUST-06330,"81,_Dewan_Circle
Chandrapur_242475",Chandrapur,Maharashtra,242475.0,"Billing,_Shipping"
GJ-10389,CUST-04617,"14,_Chhabra_Road
Gandhidham_229529",Gandhidham,Gujarat,229529.0,Billing
MH-10390,CUST-02029,"573,_Dash_Circle
Karnal-292080",Karnal,Haryana,292080.0,Shipping
RJ-10392,CUST-14327,"25,_Srinivas_Chowk,_Fatehpur_708269",Fatehpur,Uttar_Pradesh,708269.0,Shipping
JH-10393,CUST-19174,"H.No._587,_Sunder_Road,_Mango_642792",Mango,Jharkhand,642792.0,"Billing,_Shipping"
WB-10394,CUST-13986,"75,_Varghese_Chowk
Kamarhati_248425",Kamarhati,West_Bengal,248425.0,"Billing,_Shipping"
TR-10395,CUST-11584,"75/55
Jani_Ganj
Durgapur-549589",Durgapur,West_Bengal,549589.0,"Billing,_Shipping"
JH-10396,CUST-14983,"43/653,_Kala_Path,_Phusro-261364",Phusro,Jharkhand,261364.0,Shipping
WB-10397,CUST-06491,"H.No._914
Sagar_Street
Bidhannagar-432050",Bidhannagar,West_Bengal,432050.0,"Billing,_Shipping"
RJ-10398,CUST-19327,"310
Verma_Path
Rajkot_042472",Rajkot,Gujarat,42472.0,Shipping
OR-10399,CUST-11572,"44
Shroff_Chowk
Patna-243320",Patna,Bihar,243320.0,Shipping
JH-10400,CUST-04113,"44/768,_Ray_Road
Kharagpur-052205",Kharagpur,West_Bengal,52205.0,Shipping
MP-10401,CUST-16706,"25/416
Amble_Chowk
Indore-506733",Indore,Madhya_Pradesh,506733.0,Shipping
TS-10402,CUST-10287,"82/525,_Sahni_Nagar
Ambala_428313",Ambala,Haryana,428313.0,Billing
KA-10403,CUST-14880,"H.No._95,_Deol_Marg
Hosur-294097",Hosur,Tamil_Nadu,294097.0,Shipping
UP-10404,CUST-11084,"H.No._90,_Sama_Chowk
Shahjahanpur_334060",Shahjahanpur,Uttar_Pradesh,334060.0,"Billing,_Shipping"
CG-10405,CUST-15025,"H.No._48,_Mani_Chowk
Malda_543221",Malda,West_Bengal,543221.0,Shipping
BR-10406,CUST-11531,"H.No._477,_Chanda_Road,_Jaipur-162959",Jaipur,Rajasthan,162959.0,"Billing,_Shipping"
AP-10407,CUST-12400,"712,_Chand_Path,_Gudivada_957820",Gudivada,Andhra_Pradesh,957820.0,Shipping
KA-10408,CUST-01621,"90/015,_Jayaraman_Path
Hosur-802665",Hosur,Tamil_Nadu,802665.0,Shipping
TN-10409,CUST-18267,"07,_Bahri_Zila,_Pallavaram_963799",Pallavaram,Tamil_Nadu,963799.0,Billing
MH-10410,CUST-14034,"H.No._28
Dhillon_Zila
Yamunanagar_384389",Yamunanagar,Haryana,384389.0,"Billing,_Shipping"
MP-10411,CUST-19182,"H.No._399
Luthra
Dehri-743709",Dehri,Bihar,743709.0,Billing
UK-10414,CUST-19456,"H.No._299,_Deol_Zila,_Shivpuri_631325",Shivpuri,Madhya_Pradesh,631325.0,Shipping
