AddressID,CustomerID,AddressLine1,City,State,PinCode,AddressType
HP-00038,CUST-10804,"H.No._446,_Bora_Zila,_Udaipur-016204",Udaipur,Rajasthan,16204.0,"Billing,_Shipping"
GJ-00039,CUST-04316,"H.No._63
Chakrabarti
Hajipur-803564",Hajipur,Bihar,803564.0,Shipping
KA-00040,CUST-11272,"H.No._38
Dalal_Street
Tumkur_594144",Tumkur,Karnataka,594144.0,Shipping
HR-00041,CUST-16504,"33,_Mann_Marg,_Aurangabad_317751",Aurangabad,Maharashtra,317751.0,Billing
MH-00042,CUST-08061,"66/451,_Das_Path,_Yamunanagar_230354",Yamunanagar,Haryana,230354.0,Billing
MH-00043,CUST-16623,"H.No._99
Issac
Guntur_338260",Guntur,Andhra_Pradesh,338260.0,"Billing,_Shipping"
UP-00044,CUST-14120,"H.No._45,_Sama
Jamalpur_973582",Jamalpur,Bihar,973582.0,"Billing,_Shipping"
UP-00045,CUST-02981,"65,_Raju_Ganj,_Burhanpur-111889",Burhanpur,Madhya_Pradesh,111889.0,Shipping
WB-00046,CUST-00301,"H.No._179,_Mander_Marg
Arrah_339210",Arrah,Bihar,339210.0,Shipping
OR-00047,CUST-00702,"522,_Buch_Marg
Bijapur-093896",Bijapur,Karnataka,93896.0,Shipping
RJ-00048,CUST-07821,"H.No._82
Bhakta_Street
Rajkot-705579",Rajkot,Gujarat,705579.0,Billing
TN-00049,CUST-16991,"238
Magar_Ganj
Pali-898624",Pali,Rajasthan,898624.0,Billing
MH-00050,CUST-11849,"51/60,_Kaur_Zila
Karnal_929234",Karnal,Haryana,929234.0,Shipping
JH-00051,CUST-05023,"31/81,_Kota
Kharagpur-624755",Kharagpur,West_Bengal,624755.0,"Billing,_Shipping"
JH-00052,CUST-11766,"H.No._894
Divan_Street
Asansol-114473",Asansol,West_Bengal,114473.0,Shipping
AP-00053,CUST-02224,"63/023,_Krish_Chowk
Bhimavaram_796136",Bhimavaram,Andhra_Pradesh,796136.0,Billing
WB-00054,CUST-13731,"H.No._84
Baria_Ganj
Kamarhati_688771",Kamarhati,West_Bengal,688771.0,Shipping
OR-00055,CUST-08487,"61/94,_Chopra_Nagar
Berhampur-366763",Berhampur,Odisha,366763.0,"Billing,_Shipping"
BR-00056,CUST-15254,"H.No._19
Mand_Street
Satna_943241",Satna,Madhya_Pradesh,943241.0,Billing
KA-00057,CUST-18406,"089,_Ganguly_Chowk
Tumkur-745847",Tumkur,Karnataka,745847.0,"Billing,_Shipping"
OR-00058,CUST-16670,"80/231,_Dara_Street,_Chandrapur-380651",Chandrapur,Maharashtra,380651.0,Billing
KA-00059,CUST-19240,"56,_Wagle_Marg,_Amaravati_636419",Amaravati,Andhra_Pradesh,636419.0,"Billing,_Shipping"
TS-00060,CUST-18692,"18/91,_Sha_Ganj
Ambala_789316",Ambala,Haryana,789316.0,Billing
RJ-00061,CUST-12312,"H.No._525,_Jayaraman_Path,_Rajkot_851738",Rajkot,Gujarat,851738.0,Shipping
MH-00062,CUST-03352,"H.No._039,_Joshi_Circle,_Guntur-469346",Guntur,Andhra_Pradesh,469346.0,Billing
CG-00063,CUST-15334,"67
Bumb_Chowk
Sambalpur-921809",Sambalpur,Odisha,921809.0,Billing
GJ-00064,CUST-15120,"51/79,_Chaudhari_Marg
Hajipur_678740",Hajipur,Bihar,678740.0,"Billing,_Shipping"
GJ-00065,CUST-17578,"27,_Vyas_Path
Hajipur_770533",Hajipur,Bihar,770533.0,"Billing,_Shipping"
MP-00066,CUST-02544,"561,_Gole_Nagar,_Agra-351050",Agra,Uttar_Pradesh,351050.0,Billing
BR-00067,CUST-09539,"H.No._32,_Chokshi
Satna_993781",Satna,Madhya_Pradesh,993781.0,"Billing,_Shipping"
TN-00068,CUST-16841,"53
Hayer_Chowk
Pali_189259",Pali,Rajasthan,189259.0,Billing
UP-00069,CUST-18211,"049
Bir_Path
Raipur_553549",Raipur,Chhattisgarh,553549.0,Billing
AS-00070,CUST-13433,"41/450,_Dewan_Path
Siliguri_663095",Siliguri,West_Bengal,663095.0,"Billing,_Shipping"
UP-00071,CUST-12403,"996,_Sawhney_Ganj,_Firozabad_298361",Firozabad,Uttar_Pradesh,298361.0,"Billing,_Shipping"
AS-00072,CUST-11878,"H.No._193
Vasa_Ganj
Siliguri-948067",Siliguri,West_Bengal,948067.0,"Billing,_Shipping"
MP-00073,CUST-10188,"H.No._128,_Kothari_Road,_Jalandhar-612293",Jalandhar,Punjab,612293.0,"Billing,_Shipping"
HR-00074,CUST-17337,"316,_Chacko_Zila,_Aurangabad_057387",Aurangabad,Maharashtra,57387.0,Billing
GJ-00075,CUST-17012,"50
Bakshi
Vadodara-567711",Vadodara,Gujarat,567711.0,"Billing,_Shipping"
GJ-00076,CUST-06466,"77,_Dar_Road
Vadodara-826902",Vadodara,Gujarat,826902.0,Billing
AP-00077,CUST-08753,"H.No._74,_Yohannan_Road,_Jammu_864926",Jammu,Jammu_and_Kashmir,864926.0,Billing
MP-00078,CUST-19292,"H.No._15,_Hayre_Path,_Ramgarh_882766",Ramgarh,Jharkhand,882766.0,Billing
TS-00079,CUST-15029,"19/71
Kannan_Nagar
Hindupur_918565",Hindupur,Andhra_Pradesh,918565.0,Billing
MH-00080,CUST-15582,"H.No._12
Krishna_Chowk
Satara_836479",Satara,Maharashtra,836479.0,Shipping
GJ-00081,CUST-12410,"00/452,_Gopal_Street
Vadodara_260578",Vadodara,Gujarat,260578.0,Billing
TN-00082,CUST-03555,"92/00,_Batta_Marg,_Avadi-719948",Avadi,Tamil_Nadu,719948.0,Shipping
KA-00083,CUST-08957,"37/635
Deep_Marg
Hospet-084362",Hospet,Karnataka,84362.0,"Billing,_Shipping"
WB-00084,CUST-19066,"02
Setty_Path
Bidhannagar-234549",Bidhannagar,West_Bengal,234549.0,Shipping
WB-00085,CUST-17556,"87,_Gill_Nagar
Bally_465586",Bally,West_Bengal,465586.0,Shipping
MP-00086,CUST-06784,"H.No._308,_Raja_Path
Jodhpur_919952",Jodhpur,Rajasthan,919952.0,Billing
GJ-00087,CUST-08641,"60,_Kade_Road
Allahabad_141455",Allahabad,Uttar_Pradesh,141455.0,Shipping
UK-00088,CUST-13105,"H.No._131
Balan_Road
Haridwar_125754",Haridwar,Uttarakhand,125754.0,Shipping
UP-00089,CUST-00889,"20/43,_Gola_Street
Raiganj-120838",Raiganj,West_Bengal,120838.0,Billing
MH-00090,CUST-14141,"391,_Hans
Jalgaon_224455",Jalgaon,Maharashtra,224455.0,Shipping
MH-00091,CUST-09485,"H.No._267
Contractor_Zila
Malegaon_931771",Malegaon,Maharashtra,931771.0,Shipping
GJ-00092,CUST-04203,"H.No._983,_Trivedi_Chowk,_Vadodara_960818",Vadodara,Gujarat,960818.0,Shipping
UP-00093,CUST-02443,"48
Kar_Chowk
Farrukhabad_329530",Farrukhabad,Uttar_Pradesh,329530.0,"Billing,_Shipping"
TS-00094,CUST-17922,"821,_Ghosh_Nagar,_Dindigul-363028",Dindigul,Tamil_Nadu,363028.0,Billing
AS-00095,CUST-10206,"H.No._97
Sathe_Street
Nagaon_187156",Nagaon,Assam,187156.0,Billing
TN-00096,CUST-19753,"633
Banik_Chowk
Avadi-805776",Avadi,Tamil_Nadu,805776.0,"Billing,_Shipping"
WB-00097,CUST-05488,"H.No._489,_Manne_Chowk,_Kamarhati_989700",Kamarhati,West_Bengal,989700.0,Shipping
AP-00098,CUST-10073,"758,_Desai_Nagar
Bhimavaram-186431",Bhimavaram,Andhra_Pradesh,186431.0,Shipping
UP-00099,CUST-15613,"H.No._67,_Sastry_Marg
Karimnagar-329791",Karimnagar,Telangana,329791.0,Shipping
OR-00100,CUST-15397,"168,_Chaudhary_Marg
Patna_908984",Patna,Bihar,908984.0,Shipping
TN-00101,CUST-09625,"55/35,_Kata_Path
Pallavaram-940978",Pallavaram,Tamil_Nadu,940978.0,"Billing,_Shipping"
AS-00102,CUST-03103,"747
Balakrishnan_Chowk
Siliguri_049498",Siliguri,West_Bengal,49498.0,Shipping
OR-00103,CUST-17028,"H.No._431
Garg_Ganj
Bilaspur-952467",Bilaspur,Chhattisgarh,952467.0,"Billing,_Shipping"
KA-00104,CUST-05033,"H.No._60,_Chowdhury_Zila,_Mangalore_838021",Mangalore,Karnataka,838021.0,Shipping
AP-00105,CUST-18582,"231,_Bala_Marg,_Dharmavaram_180304",Dharmavaram,Andhra_Pradesh,180304.0,"Billing,_Shipping"
TN-00106,CUST-11850,"H.No._43
Magar_Street
Pallavaram-983224",Pallavaram,Tamil_Nadu,983224.0,Shipping
WB-00107,CUST-14272,"H.No._807
Bail_Zila
Naihati_279550",Naihati,West_Bengal,279550.0,"Billing,_Shipping"
WB-00108,CUST-06284,"H.No._659
Lanka_Street
Aligarh-218430",Aligarh,Uttar_Pradesh,218430.0,"Billing,_Shipping"
TN-00109,CUST-10204,"420,_Lata_Zila
Avadi_305659",Avadi,Tamil_Nadu,305659.0,Shipping
MP-00110,CUST-00315,"H.No._27,_Dar_Chowk
Unnao-589711",Unnao,Uttar_Pradesh,589711.0,"Billing,_Shipping"
KA-00111,CUST-09719,"10,_Biswas_Marg,_Hospet_597283",Hospet,Karnataka,597283.0,Billing
MP-00112,CUST-04309,"20,_Bains_Path,_Mau-582981",Mau,Uttar_Pradesh,582981.0,Shipping
TN-00113,CUST-05514,"283,_Dora_Marg,_Pali-990414",Pali,Rajasthan,990414.0,Billing
UP-00114,CUST-10242,"H.No._518,_Anne_Chowk,_Mirzapur-364935",Mirzapur,Uttar_Pradesh,364935.0,"Billing,_Shipping"
MH-00115,CUST-18105,"44/05,_Chatterjee_Circle,_Yamunanagar-800717",Yamunanagar,Haryana,800717.0,Billing
MH-00116,CUST-12673,"93/63,_Wable_Nagar
Jalgaon-221864",Jalgaon,Maharashtra,221864.0,Billing
MP-00117,CUST-11303,"H.No._833
Thaman_Ganj
Dehri-168708",Dehri,Bihar,168708.0,Billing
UP-00118,CUST-15915,"70,_Luthra_Street
Bhagalpur_909745",Bhagalpur,Bihar,909745.0,Shipping
HR-00119,CUST-11663,"35/09
Biswas
Siwan-871094",Siwan,Bihar,871094.0,Shipping
MH-00120,CUST-09177,"H.No._08
Gade_Path
Bhiwandi_838153",Bhiwandi,Maharashtra,838153.0,Shipping
RJ-00121,CUST-13749,"H.No._36,_Balan_Road
Rajkot-559456",Rajkot,Gujarat,559456.0,Shipping
MH-00122,CUST-19521,"85,_Singhal_Road,_Satara-981528",Satara,Maharashtra,981528.0,Shipping
UK-00123,CUST-16091,"57/116
Bala
Shivpuri-349996",Shivpuri,Madhya_Pradesh,349996.0,"Billing,_Shipping"
AP-00124,CUST-16740,"H.No._54,_Sibal_Chowk,_Gudivada-393145",Gudivada,Andhra_Pradesh,393145.0,Shipping
AS-00125,CUST-11486,"18,_Lal_Marg,_Nagaon-913054",Nagaon,Assam,913054.0,Shipping
TS-00126,CUST-16148,"89,_Kota,_Hindupur_748169",Hindupur,Andhra_Pradesh,748169.0,Shipping
UP-00127,CUST-02204,"84/40
Sodhi_Marg
Sambhal_930979",Sambhal,Uttar_Pradesh,930979.0,"Billing,_Shipping"
TN-00128,CUST-19591,"90/82,_Sankar
Chittoor-012166",Chittoor,Andhra_Pradesh,12166.0,Billing
TS-00129,CUST-08270,"H.No._11,_Thaker_Marg,_Ramagundam_814994",Ramagundam,Telangana,814994.0,Shipping
MP-00130,CUST-13385,"57/29,_Suri_Circle,_Jalandhar_250064",Jalandhar,Punjab,250064.0,"Billing,_Shipping"
OR-00131,CUST-18208,"H.No._92
Hans_Road
Patna_065116",Patna,Bihar,65116.0,Billing
AP-00132,CUST-18101,"H.No._13,_Manda_Road
Anantapuram_615282",Anantapuram,Andhra_Pradesh,615282.0,"Billing,_Shipping"
UP-00134,CUST-11938,"82/77,_Salvi_Marg
Sambhal-184778",Sambhal,Uttar_Pradesh,184778.0,Billing
HR-00135,CUST-16643,"H.No._271
Dhingra_Path
Siwan-033755",Siwan,Bihar,33755.0,Shipping
UP-00136,CUST-12739,"60,_Dhar,_Raiganj_580210",Raiganj,West_Bengal,580210.0,Billing
BR-00137,CUST-12228,"80,_Dixit
Purnia_473921",Purnia,Bihar,473921.0,"Billing,_Shipping"
MP-00138,CUST-07539,"H.No._843
De_Marg
Jalandhar-576434",Jalandhar,Punjab,576434.0,"Billing,_Shipping"
TR-00139,CUST-15534,"05/36
Dutt_Circle
Chandigarh_580431",Chandigarh,Chandigarh_(Union_Territory),580431.0,Billing
TN-00140,CUST-18639,"04/907,_Bora_Street
Vellore-086494",Vellore,Tamil_Nadu,86494.0,"Billing,_Shipping"
UP-00141,CUST-04397,"75
Devan
Firozabad-963962",Firozabad,Uttar_Pradesh,963962.0,Billing
KA-00142,CUST-10890,"H.No._629,_Krishna_Chowk,_Tumkur_462165",Tumkur,Karnataka,462165.0,Billing
MP-00143,CUST-04270,"H.No._58,_Chacko_Path
Indore_085527",Indore,Madhya_Pradesh,85527.0,Shipping
GJ-00144,CUST-13486,"H.No._52
Rajagopalan
Ajmer-361566",Ajmer,Rajasthan,361566.0,Shipping
OR-00145,CUST-16683,"929,_Rana_Zila,_Haldia-373687",Haldia,West_Bengal,373687.0,"Billing,_Shipping"
BR-00146,CUST-18842,"74/66,_Mand_Chowk,_Munger-939289",Munger,Bihar,939289.0,Billing
KA-00147,CUST-13979,"071
Rattan_Circle
Hospet-487714",Hospet,Karnataka,487714.0,Billing
TS-00148,CUST-09854,"122
Rana_Zila
Nizamabad_406184",Nizamabad,Telangana,406184.0,Shipping
WB-00149,CUST-13421,"76,_Babu_Zila
Madhyamgram_798614",Madhyamgram,West_Bengal,798614.0,"Billing,_Shipping"
TS-00150,CUST-18132,"64,_Kanda_Chowk
Ramagundam-299750",Ramagundam,Telangana,299750.0,"Billing,_Shipping"
TN-00151,CUST-10399,"H.No._059,_Dalal_Circle
Avadi_221906",Avadi,Tamil_Nadu,221906.0,Shipping
MP-00152,CUST-09787,"197
Lad_Marg
Agra-544357",Agra,Uttar_Pradesh,544357.0,Billing
HR-00153,CUST-18691,"070,_Kunda_Zila,_Aurangabad_640152",Aurangabad,Maharashtra,640152.0,"Billing,_Shipping"
AS-00154,CUST-08881,"H.No._87,_Kalla_Ganj
Bongaigaon_396853",Bongaigaon,Assam,396853.0,"Billing,_Shipping"
UP-00155,CUST-08919,"98/772,_Bhat_Chowk
Jamalpur_184022",Jamalpur,Bihar,184022.0,"Billing,_Shipping"
UP-00156,CUST-18052,"94/686
Chadha_Zila
Chapra_336139",Chapra,Bihar,336139.0,"Billing,_Shipping"
MP-00157,CUST-08885,"H.No._007,_Madan,_Jodhpur-640415",Jodhpur,Rajasthan,640415.0,Shipping
UP-00158,CUST-14930,"394,_Sarin
Karimnagar-057934",Karimnagar,Telangana,57934.0,Shipping
UP-00159,CUST-17013,"H.No._548,_Gulati_Marg
Jamalpur_771251",Jamalpur,Bihar,771251.0,Shipping
WB-00160,CUST-16589,"H.No._455,_Comar_Marg,_Bidhannagar_513228",Bidhannagar,West_Bengal,513228.0,"Billing,_Shipping"
OR-00161,CUST-19824,"H.No._663,_Kanda_Nagar
Bijapur_579365",Bijapur,Karnataka,579365.0,Billing
RJ-00162,CUST-02593,"564,_Bir_Road,_Dewas-967078",Dewas,Madhya_Pradesh,967078.0,Billing
OR-00163,CUST-19966,"H.No._48
Bajaj_Chowk
Kanpur_364056",Kanpur,Uttar_Pradesh,364056.0,"Billing,_Shipping"
AP-00164,CUST-05664,"73
Salvi_Chowk
Gudivada-169468",Gudivada,Andhra_Pradesh,169468.0,"Billing,_Shipping"
UP-00165,CUST-02713,"34/558
Mangat
Raipur-360355",Raipur,Chhattisgarh,360355.0,"Billing,_Shipping"
HR-00166,CUST-10026,"H.No._186
Ranganathan_Road
Bikaner-570028",Bikaner,Rajasthan,570028.0,"Billing,_Shipping"
TS-00167,CUST-13796,"88
Chakrabarti_Chowk
Proddatur-220814",Proddatur,Andhra_Pradesh,220814.0,Shipping
MP-00168,CUST-15361,"56/658,_Sahota_Ganj
Mau-614548",Mau,Uttar_Pradesh,614548.0,Billing
WB-00169,CUST-17559,"805
Barman_Path
Uluberia_726594",Uluberia,West_Bengal,726594.0,Billing
KA-00170,CUST-16005,"54/69,_Loyal_Ganj,_Hospet_387670",Hospet,Karnataka,387670.0,Shipping
UP-00171,CUST-02545,"386,_Wali_Marg
Raiganj_975606",Raiganj,West_Bengal,975606.0,Billing
AP-00172,CUST-03607,"61
Dubey_Circle
Dharmavaram-375096",Dharmavaram,Andhra_Pradesh,375096.0,Shipping
MH-00173,CUST-07408,"725
Varty_Nagar
Satara_947672",Satara,Maharashtra,947672.0,"Billing,_Shipping"
TN-00174,CUST-11310,"H.No._481,_Gour_Marg
Chittoor-984124",Chittoor,Andhra_Pradesh,984124.0,"Billing,_Shipping"
MH-00175,CUST-14140,"H.No._88
Srivastava_Road
Jalgaon_161812",Jalgaon,Maharashtra,161812.0,"Billing,_Shipping"
TN-00176,CUST-15038,"071
Batta_Street
Salem-449040",Salem,Tamil_Nadu,449040.0,Billing
UP-00177,CUST-08961,"H.No._03
Varkey_Circle
Raiganj-507511",Raiganj,West_Bengal,507511.0,"Billing,_Shipping"
TN-00178,CUST-17211,"229
Datta_Chowk
Pallavaram-553472",Pallavaram,Tamil_Nadu,553472.0,"Billing,_Shipping"
OR-00179,CUST-12329,"H.No._282
Kapoor_Chowk
Bharatpur-737186",Bharatpur,Rajasthan,737186.0,"Billing,_Shipping"
WB-00180,CUST-19718,"H.No._537
Varty_Ganj
Naihati_358266",Naihati,West_Bengal,358266.0,"Billing,_Shipping"
TR-00181,CUST-02811,"H.No._51
Gandhi_Zila
Durgapur_652119",Durgapur,West_Bengal,652119.0,Billing
TS-00182,CUST-15757,"236,_Iyengar_Nagar,_Nizamabad_796337",Nizamabad,Telangana,796337.0,Shipping
TS-00183,CUST-10642,"71,_Badal_Nagar
Ramagundam_649972",Ramagundam,Telangana,649972.0,Shipping
MH-00184,CUST-16698,"H.No._648,_Bhandari_Nagar
Jalgaon_643998",Jalgaon,Maharashtra,643998.0,Shipping
CG-00185,CUST-07029,"093,_Sheth_Road
Nagpur_073541",Nagpur,Maharashtra,73541.0,Shipping
OR-00186,CUST-15197,"H.No._759
Malhotra_Marg
Bharatpur_058162",Bharatpur,Rajasthan,58162.0,Billing
TN-00187,CUST-19405,"29,_Bhatti_Road,_Gandhinagar-397074",Gandhinagar,Gujarat,397074.0,Shipping
OR-00188,CUST-13436,"03/996
Kannan_Zila
Bijapur_993938",Bijapur,Karnataka,993938.0,Shipping
BR-00189,CUST-02802,"09
Ramakrishnan_Path
Munger_909957",Munger,Bihar,909957.0,"Billing,_Shipping"
TN-00190,CUST-15337,"H.No._335,_Kannan,_Gandhinagar_662037",Gandhinagar,Gujarat,662037.0,"Billing,_Shipping"
KA-00191,CUST-10412,"H.No._311,_Dyal_Ganj
Mangalore-492237",Mangalore,Karnataka,492237.0,Billing
HR-00192,CUST-18089,"H.No._961,_Sankar_Chowk,_Aurangabad-949607",Aurangabad,Maharashtra,949607.0,Billing
UK-00193,CUST-11082,"49/38,_Mall_Zila,_Jalna_123237",Jalna,Maharashtra,123237.0,Shipping
BR-00194,CUST-09121,"H.No._517,_Mahal_Circle
Jaipur_901651",Jaipur,Rajasthan,901651.0,"Billing,_Shipping"
MP-00195,CUST-12879,"H.No._248,_Dugal_Nagar
Mau-160537",Mau,Uttar_Pradesh,160537.0,"Billing,_Shipping"
WB-00196,CUST-14721,"65/59,_Deshmukh_Zila,_Uluberia-923382",Uluberia,West_Bengal,923382.0,"Billing,_Shipping"
WB-00197,CUST-08220,"68
Hari
Baranagar-801342",Baranagar,West_Bengal,801342.0,"Billing,_Shipping"
RJ-00198,CUST-19749,"34/457,_Chander_Ganj
Rajkot_916355",Rajkot,Gujarat,916355.0,"Billing,_Shipping"
TN-00199,CUST-01428,"H.No._43
Bhardwaj
Tiruppur-540994",Tiruppur,Tamil_Nadu,540994.0,Shipping
CG-00200,CUST-16097,"80,_D’Alia_Road,_Nagpur-645580",Nagpur,Maharashtra,645580.0,"Billing,_Shipping"
KA-00201,CUST-11348,"21/695
Korpal_Nagar
Amaravati_709676",Amaravati,Andhra_Pradesh,709676.0,Shipping
TS-00202,CUST-11274,"247,_Tandon_Circle,_Sirsa_144020",Sirsa,Haryana,144020.0,Shipping
UP-00203,CUST-10248,"H.No._52,_Garde_Ganj,_Raipur-473284",Raipur,Chhattisgarh,473284.0,Billing
BR-00204,CUST-12176,"H.No._69
Shetty_Street
Buxar_066143",Buxar,Bihar,66143.0,"Billing,_Shipping"
KA-00205,CUST-02842,"67/955,_Date_Nagar,_Amaravati_100496",Amaravati,Andhra_Pradesh,100496.0,"Billing,_Shipping"
JH-00206,CUST-17023,"09/81,_Varma_Road
Asansol_082705",Asansol,West_Bengal,82705.0,Shipping
TR-00207,CUST-14998,"49/02
Bhasin_Marg
Chandigarh_549933",Chandigarh,Chandigarh_(Union_Territory),549933.0,Billing
HR-00208,CUST-18268,"H.No._218
Mannan_Street
Bikaner-803537",Bikaner,Rajasthan,803537.0,Shipping
TN-00209,CUST-17262,"25
Konda_Ganj
Chittoor-488546",Chittoor,Andhra_Pradesh,488546.0,"Billing,_Shipping"
WB-00210,CUST-14410,"H.No._850
Raval_Path
Arrah-263713",Arrah,Bihar,263713.0,"Billing,_Shipping"
WB-00211,CUST-18930,"518,_Baria_Nagar,_Naihati_435063",Naihati,West_Bengal,435063.0,Shipping
MP-00212,CUST-19531,"267,_Bala_Chowk,_Gopalpur-780442",Gopalpur,Odisha,780442.0,"Billing,_Shipping"
TN-00213,CUST-16877,"H.No._519,_Sengupta_Marg
Vellore-906956",Vellore,Tamil_Nadu,906956.0,Billing
UP-00214,CUST-19167,"H.No._85,_Dora_Chowk,_Ahmedabad_136922",Ahmedabad,Gujarat,136922.0,Shipping
TN-00215,CUST-08250,"H.No._85,_Chhabra_Chowk,_Gandhinagar-590087",Gandhinagar,Gujarat,590087.0,Shipping
MP-00216,CUST-05860,"87/147,_Maharaj_Circle
Agra-349937",Agra,Uttar_Pradesh,349937.0,"Billing,_Shipping"
JH-00217,CUST-02377,"H.No._48,_Sharaf
Kharagpur_664328",Kharagpur,West_Bengal,664328.0,Shipping
MP-00218,CUST-15276,"H.No._800
Reddy_Circle
Ramgarh-737028",Ramgarh,Jharkhand,737028.0,Shipping
UP-00219,CUST-10690,"73
Gola_Zila
Raipur-828442",Raipur,Chhattisgarh,828442.0,Shipping
OR-00220,CUST-17662,"19,_Mander_Road
Chandrapur_331012",Chandrapur,Maharashtra,331012.0,Shipping
UP-00221,CUST-04282,"H.No._90
Vora_Marg
Burhanpur_636810",Burhanpur,Madhya_Pradesh,636810.0,Billing
KA-00222,CUST-17805,"233,_Salvi_Circle
Amaravati_513482",Amaravati,Andhra_Pradesh,513482.0,Billing
TN-00223,CUST-11295,"46/266,_Chandran_Circle
Pallavaram_652867",Pallavaram,Tamil_Nadu,652867.0,Billing
WB-00224,CUST-02477,"H.No._78,_Seth_Marg,_Bhatpara_781101",Bhatpara,West_Bengal,781101.0,Billing
